,Country,Confirmed,Deaths
2020-11-30,Lebanon,138702.0,1006.0
2020-12-01,Lebanon,140812.0,1019.0
2020-12-02,Lebanon,142936.0,1032.0
2020-12-03,Lebanon,145072.0,1045.0
2020-12-04,Lebanon,147222.0,1058.0
2020-12-05,Lebanon,149384.0,1071.0
2020-12-06,Lebanon,151559.0,1084.0
2020-12-07,Lebanon,153746.0,1098.0
2020-12-08,Lebanon,155946.0,1111.0
2020-12-09,Lebanon,158157.0,1124.0
2020-12-10,Lebanon,160380.0,1138.0
2020-11-11,Sri Lanka,11613.0,21.0
2020-11-12,Sri Lanka,11814.0,21.0
2020-11-13,Sri Lanka,12019.0,21.0
2020-11-14,Sri Lanka,12227.0,21.0
2020-11-15,Sri Lanka,12438.0,21.0
2020-11-16,Sri Lanka,12652.0,22.0
2020-11-17,Sri Lanka,12870.0,22.0
2020-11-18,Sri Lanka,13092.0,22.0
2020-11-19,Sri Lanka,13317.0,22.0
2020-11-20,Sri Lanka,13545.0,22.0
2020-11-21,Sri Lanka,13777.0,22.0
2020-11-22,Sri Lanka,14013.0,22.0
2020-11-23,Sri Lanka,14252.0,23.0
2020-11-24,Sri Lanka,14495.0,23.0
2020-11-25,Sri Lanka,14742.0,23.0
2020-11-26,Sri Lanka,14993.0,23.0
2020-11-27,Sri Lanka,15247.0,23.0
2020-11-28,Sri Lanka,15506.0,23.0
2020-11-29,Sri Lanka,15769.0,23.0
2020-11-30,Sri Lanka,16036.0,23.0
2020-12-01,Sri Lanka,16306.0,24.0
2020-12-02,Sri Lanka,16582.0,24.0
2020-12-03,Sri Lanka,16861.0,24.0
2020-12-04,Sri Lanka,17145.0,24.0
2020-12-05,Sri Lanka,17433.0,24.0
2020-12-06,Sri Lanka,17725.0,24.0
2020-12-07,Sri Lanka,18022.0,24.0
2020-12-08,Sri Lanka,18324.0,25.0
2020-12-09,Sri Lanka,18630.0,25.0
2020-12-10,Sri Lanka,18941.0,25.0
2020-11-11,Liberia,1417.0,87.0
2020-11-12,Liberia,1418.0,87.0
2020-11-13,Liberia,1418.0,88.0
2020-11-14,Liberia,1419.0,88.0
2020-11-15,Liberia,1419.0,88.0
2020-11-16,Liberia,1419.0,88.0
2020-11-17,Liberia,1420.0,88.0
2020-11-18,Liberia,1420.0,88.0
2020-11-19,Liberia,1420.0,88.0
2020-11-20,Liberia,1421.0,88.0
2020-11-21,Liberia,1421.0,88.0
2020-11-22,Liberia,1421.0,88.0
2020-11-23,Liberia,1422.0,88.0
2020-11-24,Liberia,1422.0,88.0
2020-11-25,Liberia,1422.0,88.0
2020-11-26,Liberia,1423.0,88.0
2020-11-27,Liberia,1423.0,88.0
2020-11-28,Liberia,1423.0,88.0
2020-11-29,Liberia,1423.0,88.0
2020-11-30,Liberia,1424.0,88.0
2020-12-01,Liberia,1424.0,88.0
2020-12-02,Liberia,1424.0,88.0
2020-12-03,Liberia,1424.0,88.0
2020-12-04,Liberia,1425.0,88.0
2020-12-05,Liberia,1425.0,88.0
2020-12-06,Liberia,1425.0,89.0
2020-12-07,Liberia,1425.0,89.0
2020-12-08,Liberia,1425.0,89.0
2020-12-09,Liberia,1426.0,89.0
2020-12-10,Liberia,1426.0,89.0
2020-11-11,Lesotho,2083.0,44.0
2020-11-12,Lesotho,2092.0,44.0
2020-11-13,Lesotho,2101.0,44.0
2020-11-14,Lesotho,2110.0,44.0
2020-11-15,Lesotho,2119.0,44.0
2020-11-16,Lesotho,2128.0,44.0
2020-11-17,Lesotho,2136.0,44.0
2020-11-18,Lesotho,2145.0,44.0
2020-11-19,Lesotho,2153.0,45.0
2020-11-20,Lesotho,2162.0,45.0
2020-11-21,Lesotho,2170.0,45.0
2020-11-22,Lesotho,2178.0,45.0
2020-11-23,Lesotho,2186.0,45.0
2020-11-24,Lesotho,2194.0,45.0
2020-11-25,Lesotho,2202.0,45.0
2020-11-26,Lesotho,2209.0,45.0
2020-11-27,Lesotho,2217.0,45.0
2020-11-28,Lesotho,2224.0,45.0
2020-11-29,Lesotho,2232.0,45.0
2020-11-30,Lesotho,2239.0,45.0
2020-12-01,Lesotho,2246.0,45.0
2020-12-02,Lesotho,2254.0,45.0
2020-12-03,Lesotho,2261.0,45.0
2020-12-04,Lesotho,2268.0,45.0
2020-12-05,Lesotho,2274.0,45.0
2020-12-06,Lesotho,2281.0,45.0
2020-12-07,Lesotho,2288.0,46.0
2020-12-08,Lesotho,2294.0,46.0
2020-12-09,Lesotho,2301.0,46.0
2020-12-10,Lesotho,2307.0,46.0
2020-11-11,Lithuania,24844.0,151.0
2020-11-12,Lithuania,25775.0,152.0
2020-11-13,Lithuania,26738.0,153.0
2020-11-14,Lithuania,27733.0,154.0
2020-11-15,Lithuania,28763.0,155.0
2020-11-16,Lithuania,29827.0,156.0
2020-11-17,Lithuania,30927.0,157.0
2020-11-18,Lithuania,32064.0,158.0
2020-11-19,Lithuania,33239.0,159.0
2020-11-20,Lithuania,34454.0,160.0
2020-11-21,Lithuania,35709.0,161.0
2020-11-22,Lithuania,37005.0,162.0
2020-11-23,Lithuania,38345.0,163.0
2020-11-24,Lithuania,39728.0,164.0
2020-11-25,Lithuania,41157.0,165.0
2020-11-26,Lithuania,42632.0,166.0
2020-11-27,Lithuania,44156.0,167.0
2020-11-28,Lithuania,45729.0,168.0
2020-11-29,Lithuania,47353.0,169.0
2020-11-30,Lithuania,49029.0,170.0
2020-12-01,Lithuania,50759.0,171.0
2020-12-02,Lithuania,52545.0,172.0
2020-12-03,Lithuania,54388.0,173.0
2020-12-04,Lithuania,56289.0,174.0
2020-12-05,Lithuania,58250.0,175.0
2020-12-06,Lithuania,60274.0,176.0
2020-12-07,Lithuania,62361.0,177.0
2020-12-08,Lithuania,64513.0,178.0
2020-12-09,Lithuania,66733.0,179.0
2020-12-10,Lithuania,69022.0,180.0
2020-11-11,Luxembourg,16812.0,134.0
2020-11-12,Luxembourg,16972.0,134.0
2020-11-13,Luxembourg,17133.0,134.0
2020-11-14,Luxembourg,17296.0,134.0
2020-11-15,Luxembourg,17460.0,134.0
2020-11-16,Luxembourg,17626.0,134.0
2020-11-17,Luxembourg,17793.0,134.0
2020-11-18,Luxembourg,17961.0,134.0
2020-11-19,Luxembourg,18131.0,134.0
2020-11-20,Luxembourg,18302.0,134.0
2020-11-21,Luxembourg,18475.0,134.0
2020-11-22,Luxembourg,18650.0,134.0
2020-11-23,Luxembourg,18826.0,134.0
2020-11-24,Luxembourg,19003.0,134.0
2020-11-25,Luxembourg,19182.0,134.0
2020-11-26,Luxembourg,19362.0,134.0
2020-11-27,Luxembourg,19545.0,134.0
2020-11-28,Luxembourg,19728.0,134.0
2020-11-29,Luxembourg,19913.0,134.0
2020-11-30,Luxembourg,20100.0,134.0
2020-12-01,Luxembourg,20289.0,134.0
2020-12-02,Luxembourg,20479.0,134.0
2020-12-03,Luxembourg,20670.0,134.0
2020-12-04,Luxembourg,20864.0,134.0
2020-12-05,Luxembourg,21058.0,134.0
2020-12-06,Luxembourg,21255.0,134.0
2020-12-07,Luxembourg,21453.0,134.0
2020-12-08,Luxembourg,21653.0,134.0
2020-12-09,Luxembourg,21855.0,134.0
2020-12-10,Luxembourg,22059.0,134.0
2020-11-11,Latvia,7062.0,67.0
2020-11-12,Latvia,7209.0,67.0
2020-11-13,Latvia,7359.0,68.0
2020-11-14,Latvia,7512.0,68.0
2020-11-15,Latvia,7668.0,69.0
2020-11-16,Latvia,7827.0,69.0
2020-11-17,Latvia,7989.0,70.0
2020-11-18,Latvia,8154.0,70.0
2020-11-19,Latvia,8322.0,71.0
2020-11-20,Latvia,8493.0,71.0
2020-11-21,Latvia,8668.0,72.0
2020-11-22,Latvia,8845.0,72.0
2020-11-23,Latvia,9027.0,73.0
2020-11-24,Latvia,9211.0,74.0
2020-11-25,Latvia,9399.0,74.0
2020-11-26,Latvia,9591.0,75.0
2020-11-27,Latvia,9786.0,75.0
2020-11-28,Latvia,9985.0,76.0
2020-11-29,Latvia,10188.0,76.0
2020-11-30,Latvia,10394.0,77.0
2020-12-01,Latvia,10604.0,77.0
2020-12-02,Latvia,10818.0,78.0
2020-12-03,Latvia,11036.0,78.0
2020-12-04,Latvia,11258.0,79.0
2020-12-05,Latvia,11485.0,80.0
2020-12-06,Latvia,11715.0,80.0
2020-12-07,Latvia,11950.0,81.0
2020-12-08,Latvia,12189.0,81.0
2020-12-09,Latvia,12432.0,82.0
2020-12-10,Latvia,12680.0,83.0
2020-11-11,Libya,71547.0,979.0
2020-11-12,Libya,72418.0,989.0
2020-11-13,Libya,73287.0,999.0
2020-11-14,Libya,74153.0,1009.0
2020-11-15,Libya,75017.0,1018.0
2020-11-16,Libya,75879.0,1028.0
2020-11-17,Libya,76737.0,1038.0
2020-11-18,Libya,77592.0,1047.0
2020-11-19,Libya,78445.0,1056.0
2020-11-20,Libya,79294.0,1066.0
2020-11-21,Libya,80140.0,1075.0
2020-11-22,Libya,80982.0,1084.0
2020-11-23,Libya,81821.0,1094.0
2020-11-24,Libya,82656.0,1103.0
2020-11-25,Libya,83487.0,1112.0
2020-11-26,Libya,84315.0,1121.0
2020-11-27,Libya,85138.0,1130.0
2020-11-28,Libya,85958.0,1139.0
2020-11-29,Libya,86773.0,1148.0
2020-11-30,Libya,87584.0,1156.0
2020-12-01,Libya,88390.0,1165.0
2020-12-02,Libya,89193.0,1174.0
2020-12-03,Libya,89990.0,1182.0
2020-12-04,Libya,90783.0,1191.0
2020-12-05,Libya,91571.0,1199.0
2020-12-06,Libya,92355.0,1208.0
2020-12-07,Libya,93134.0,1216.0
2020-12-08,Libya,93908.0,1224.0
2020-12-09,Libya,94677.0,1232.0
2020-12-10,Libya,95441.0,1240.0
2020-11-11,Morocco,272790.0,4556.0
2020-11-12,Morocco,277481.0,4630.0
2020-11-13,Morocco,282231.0,4705.0
2020-11-14,Morocco,287041.0,4781.0
2020-11-15,Morocco,291911.0,4858.0
2020-11-16,Morocco,296842.0,4935.0
2020-11-17,Morocco,301835.0,5014.0
2020-11-18,Morocco,306888.0,5093.0
2020-11-19,Morocco,312004.0,5173.0
2020-11-20,Morocco,317182.0,5254.0
2020-11-21,Morocco,322422.0,5336.0
2020-11-22,Morocco,327725.0,5419.0
2020-11-23,Morocco,333092.0,5502.0
2020-11-24,Morocco,338523.0,5587.0
2020-11-25,Morocco,344017.0,5672.0
2020-11-26,Morocco,349576.0,5759.0
2020-11-27,Morocco,355200.0,5846.0
2020-11-28,Morocco,360889.0,5934.0
2020-11-29,Morocco,366643.0,6023.0
2020-11-30,Morocco,372464.0,6113.0
2020-12-01,Morocco,378351.0,6204.0
2020-12-02,Morocco,384304.0,6295.0
2020-12-03,Morocco,390324.0,6388.0
2020-12-04,Morocco,396411.0,6482.0
2020-12-05,Morocco,402566.0,6576.0
2020-12-06,Morocco,408789.0,6672.0
2020-12-07,Morocco,415080.0,6768.0
2020-12-08,Morocco,421440.0,6865.0
2020-12-09,Morocco,427868.0,6963.0
2020-12-10,Morocco,434366.0,7063.0
2020-11-11,Moldova,85186.0,1882.0
2020-11-12,Moldova,86012.0,1894.0
2020-11-13,Moldova,86842.0,1906.0
2020-11-14,Moldova,87677.0,1918.0
2020-11-15,Moldova,88517.0,1930.0
2020-11-16,Moldova,89361.0,1942.0
2020-11-17,Moldova,90210.0,1954.0
2020-11-18,Moldova,91063.0,1966.0
2020-11-19,Moldova,91920.0,1978.0
2020-11-20,Moldova,92782.0,1990.0
2020-11-21,Moldova,93649.0,2002.0
2020-11-22,Moldova,94520.0,2014.0
2020-11-23,Moldova,95396.0,2026.0
2020-11-24,Moldova,96276.0,2038.0
2020-11-25,Moldova,97160.0,2050.0
2020-11-26,Moldova,98049.0,2062.0
2020-11-27,Moldova,98942.0,2074.0
2020-11-28,Moldova,99840.0,2085.0
2020-11-29,Moldova,100742.0,2097.0
2020-11-30,Moldova,101648.0,2109.0
2020-12-01,Moldova,102559.0,2121.0
2020-12-02,Moldova,103474.0,2133.0
2020-12-03,Moldova,104394.0,2145.0
2020-12-04,Moldova,105318.0,2157.0
2020-12-05,Moldova,106246.0,2169.0
2020-12-06,Moldova,107178.0,2181.0
2020-12-07,Moldova,108115.0,2192.0
2020-12-08,Moldova,109056.0,2204.0
2020-12-09,Moldova,110001.0,2216.0
2020-12-10,Moldova,110951.0,2228.0
2020-11-11,Montenegro,24157.0,362.0
2020-11-12,Montenegro,24587.0,368.0
2020-11-13,Montenegro,25022.0,374.0
2020-11-14,Montenegro,25464.0,380.0
2020-11-15,Montenegro,25911.0,386.0
2020-11-16,Montenegro,26365.0,392.0
2020-11-17,Montenegro,26824.0,399.0
2020-11-18,Montenegro,27290.0,405.0
2020-11-19,Montenegro,27762.0,411.0
2020-11-20,Montenegro,28240.0,418.0
2020-11-21,Montenegro,28724.0,424.0
2020-11-22,Montenegro,29215.0,431.0
2020-11-23,Montenegro,29712.0,438.0
2020-11-24,Montenegro,30216.0,444.0
2020-11-25,Montenegro,30726.0,451.0
2020-11-26,Montenegro,31243.0,458.0
2020-11-27,Montenegro,31766.0,465.0
2020-11-28,Montenegro,32296.0,472.0
2020-11-29,Montenegro,32833.0,480.0
2020-11-30,Montenegro,33377.0,487.0
2020-12-01,Montenegro,33927.0,494.0
2020-12-02,Montenegro,34484.0,502.0
2020-12-03,Montenegro,35048.0,509.0
2020-12-04,Montenegro,35619.0,517.0
2020-12-05,Montenegro,36197.0,525.0
2020-12-06,Montenegro,36782.0,532.0
2020-12-07,Montenegro,37374.0,540.0
2020-12-08,Montenegro,37974.0,548.0
2020-12-09,Montenegro,38580.0,556.0
2020-12-10,Montenegro,39194.0,564.0
2020-11-11,Madagascar,16914.0,246.0
2020-11-12,Madagascar,16917.0,246.0
2020-11-13,Madagascar,16920.0,246.0
2020-11-14,Madagascar,16922.0,246.0
2020-11-15,Madagascar,16925.0,246.0
2020-11-16,Madagascar,16927.0,246.0
2020-11-17,Madagascar,16929.0,246.0
2020-11-18,Madagascar,16931.0,246.0
2020-11-19,Madagascar,16933.0,247.0
2020-11-20,Madagascar,16935.0,247.0
2020-11-21,Madagascar,16937.0,247.0
2020-11-22,Madagascar,16939.0,247.0
2020-11-23,Madagascar,16940.0,247.0
2020-11-24,Madagascar,16942.0,247.0
2020-11-25,Madagascar,16943.0,247.0
2020-11-26,Madagascar,16945.0,247.0
2020-11-27,Madagascar,16946.0,247.0
2020-11-28,Madagascar,16947.0,247.0
2020-11-29,Madagascar,16949.0,247.0
2020-11-30,Madagascar,16950.0,247.0
2020-12-01,Madagascar,16951.0,248.0
2020-12-02,Madagascar,16952.0,248.0
2020-12-03,Madagascar,16953.0,248.0
2020-12-04,Madagascar,16954.0,248.0
2020-12-05,Madagascar,16955.0,248.0
2020-12-06,Madagascar,16956.0,248.0
2020-12-07,Madagascar,16957.0,248.0
2020-12-08,Madagascar,16958.0,248.0
2020-12-09,Madagascar,16958.0,248.0
2020-12-10,Madagascar,16959.0,248.0
2020-11-11,Macedonia,36180.0,1040.0
2020-11-12,Macedonia,36651.0,1046.0
2020-11-13,Macedonia,37127.0,1052.0
2020-11-14,Macedonia,37610.0,1057.0
2020-11-15,Macedonia,38097.0,1063.0
2020-11-16,Macedonia,38591.0,1069.0
2020-11-17,Macedonia,39091.0,1074.0
2020-11-18,Macedonia,39596.0,1080.0
2020-11-19,Macedonia,40107.0,1086.0
2020-11-20,Macedonia,40625.0,1091.0
2020-11-21,Macedonia,41148.0,1097.0
2020-11-22,Macedonia,41678.0,1102.0
2020-11-23,Macedonia,42214.0,1108.0
2020-11-24,Macedonia,42756.0,1114.0
2020-11-25,Macedonia,43304.0,1119.0
2020-11-26,Macedonia,43859.0,1125.0
2020-11-27,Macedonia,44420.0,1130.0
2020-11-28,Macedonia,44988.0,1136.0
2020-11-29,Macedonia,45563.0,1141.0
2020-11-30,Macedonia,46144.0,1147.0
2020-12-01,Macedonia,46732.0,1152.0
2020-12-02,Macedonia,47326.0,1157.0
2020-12-03,Macedonia,47928.0,1163.0
2020-12-04,Macedonia,48536.0,1168.0
2020-12-05,Macedonia,49152.0,1174.0
2020-12-06,Macedonia,49774.0,1179.0
2020-12-07,Macedonia,50404.0,1184.0
2020-12-08,Macedonia,51041.0,1190.0
2020-12-09,Macedonia,51686.0,1195.0
2020-12-10,Macedonia,52338.0,1200.0
2020-11-10,Mali,3368.0,131.0
2020-11-11,Mali,3371.0,131.0
2020-11-12,Mali,3373.0,131.0
2020-11-13,Mali,3376.0,131.0
2020-11-14,Mali,3378.0,131.0
2020-11-15,Mali,3380.0,131.0
2020-11-16,Mali,3383.0,131.0
2020-11-17,Mali,3385.0,131.0
2020-11-18,Mali,3387.0,131.0
2020-11-19,Mali,3390.0,131.0
2020-11-20,Mali,3392.0,131.0
2020-11-21,Mali,3394.0,131.0
2020-11-22,Mali,3396.0,131.0
2020-11-23,Mali,3398.0,131.0
2020-11-24,Mali,3400.0,131.0
2020-11-25,Mali,3402.0,131.0
2020-11-26,Mali,3404.0,131.0
2020-11-27,Mali,3406.0,131.0
2020-11-28,Mali,3408.0,131.0
2020-11-29,Mali,3410.0,131.0
2020-11-30,Mali,3412.0,131.0
2020-12-01,Mali,3413.0,131.0
2020-12-02,Mali,3415.0,131.0
2020-12-03,Mali,3417.0,131.0
2020-12-04,Mali,3418.0,131.0
2020-12-05,Mali,3420.0,131.0
2020-12-06,Mali,3422.0,131.0
2020-12-07,Mali,3423.0,131.0
2020-12-08,Mali,3425.0,131.0
2020-12-09,Mali,3426.0,131.0
2020-11-11,Myanmar,65204.0,1487.0
2020-11-12,Myanmar,66125.0,1503.0
2020-11-13,Myanmar,67024.0,1518.0
2020-11-14,Myanmar,67901.0,1532.0
2020-11-15,Myanmar,68756.0,1546.0
2020-11-16,Myanmar,69590.0,1560.0
2020-11-17,Myanmar,70402.0,1573.0
2020-11-18,Myanmar,71194.0,1585.0
2020-11-19,Myanmar,71964.0,1597.0
2020-11-20,Myanmar,72713.0,1608.0
2020-11-21,Myanmar,73442.0,1619.0
2020-11-22,Myanmar,74151.0,1630.0
2020-11-23,Myanmar,74840.0,1640.0
2020-11-24,Myanmar,75510.0,1649.0
2020-11-25,Myanmar,76160.0,1658.0
2020-11-26,Myanmar,76792.0,1667.0
2020-11-27,Myanmar,77405.0,1676.0
2020-11-28,Myanmar,77999.0,1684.0
2020-11-29,Myanmar,78576.0,1691.0
2020-11-30,Myanmar,79136.0,1699.0
2020-12-01,Myanmar,79679.0,1706.0
2020-12-02,Myanmar,80205.0,1712.0
2020-12-03,Myanmar,80715.0,1719.0
2020-12-04,Myanmar,81209.0,1725.0
2020-12-05,Myanmar,81687.0,1731.0
2020-12-06,Myanmar,82150.0,1736.0
2020-12-07,Myanmar,82599.0,1742.0
2020-12-08,Myanmar,83033.0,1747.0
2020-12-09,Myanmar,83454.0,1751.0
2020-12-10,Myanmar,83860.0,1756.0
2020-11-10,Martinique,4749.0,28.0
2020-11-11,Martinique,4872.0,28.0
2020-11-12,Martinique,4999.0,28.0
2020-11-13,Martinique,5128.0,28.0
2020-11-14,Martinique,5260.0,28.0
2020-11-15,Martinique,5396.0,28.0
2020-11-16,Martinique,5535.0,28.0
2020-11-17,Martinique,5677.0,28.0
2020-11-18,Martinique,5822.0,29.0
2020-11-19,Martinique,5971.0,29.0
2020-11-20,Martinique,6124.0,29.0
2020-11-21,Martinique,6280.0,29.0
2020-11-22,Martinique,6439.0,29.0
2020-11-23,Martinique,6603.0,29.0
2020-11-24,Martinique,6770.0,29.0
2020-11-25,Martinique,6941.0,29.0
2020-11-26,Martinique,7116.0,30.0
2020-11-27,Martinique,7296.0,30.0
2020-11-28,Martinique,7479.0,30.0
2020-11-29,Martinique,7667.0,30.0
2020-11-30,Martinique,7859.0,30.0
2020-12-01,Martinique,8055.0,30.0
2020-12-02,Martinique,8256.0,30.0
2020-12-03,Martinique,8461.0,31.0
2020-12-04,Martinique,8672.0,31.0
2020-12-05,Martinique,8887.0,31.0
2020-12-06,Martinique,9107.0,31.0
2020-12-07,Martinique,9332.0,31.0
2020-12-08,Martinique,9562.0,31.0
2020-12-09,Martinique,9797.0,31.0
2020-11-11,Mauritania,7510.0,161.0
2020-11-12,Mauritania,7511.0,161.0
2020-11-13,Mauritania,7511.0,161.0
2020-11-14,Mauritania,7512.0,161.0
2020-11-15,Mauritania,7512.0,161.0
2020-11-16,Mauritania,7512.0,161.0
2020-11-17,Mauritania,7513.0,161.0
2020-11-18,Mauritania,7513.0,161.0
2020-11-19,Mauritania,7514.0,161.0
2020-11-20,Mauritania,7514.0,161.0
2020-11-21,Mauritania,7514.0,161.0
2020-11-22,Mauritania,7515.0,161.0
2020-11-23,Mauritania,7515.0,161.0
2020-11-24,Mauritania,7515.0,161.0
2020-11-25,Mauritania,7515.0,161.0
2020-11-26,Mauritania,7516.0,161.0
2020-11-27,Mauritania,7516.0,161.0
2020-11-28,Mauritania,7516.0,161.0
2020-11-29,Mauritania,7516.0,161.0
2020-11-30,Mauritania,7517.0,161.0
2020-12-01,Mauritania,7517.0,161.0
2020-12-02,Mauritania,7517.0,161.0
2020-12-03,Mauritania,7517.0,161.0
2020-12-04,Mauritania,7517.0,161.0
2020-12-05,Mauritania,7517.0,161.0
2020-12-06,Mauritania,7518.0,161.0
2020-12-07,Mauritania,7518.0,161.0
2020-12-08,Mauritania,7518.0,161.0
2020-12-09,Mauritania,7518.0,161.0
2020-12-10,Mauritania,7518.0,161.0
2020-11-11,Malta,7641.0,76.0
2020-11-12,Malta,7793.0,78.0
2020-11-13,Malta,7946.0,79.0
2020-11-14,Malta,8103.0,80.0
2020-11-15,Malta,8263.0,81.0
2020-11-16,Malta,8425.0,83.0
2020-11-17,Malta,8590.0,84.0
2020-11-18,Malta,8759.0,85.0
2020-11-19,Malta,8930.0,86.0
2020-11-20,Malta,9105.0,88.0
2020-11-21,Malta,9282.0,89.0
2020-11-22,Malta,9463.0,90.0
2020-11-23,Malta,9647.0,91.0
2020-11-24,Malta,9835.0,93.0
2020-11-25,Malta,10025.0,94.0
2020-11-26,Malta,10219.0,95.0
2020-11-27,Malta,10417.0,97.0
2020-11-28,Malta,10618.0,98.0
2020-11-29,Malta,10823.0,99.0
2020-11-30,Malta,11031.0,100.0
2020-12-01,Malta,11243.0,102.0
2020-12-02,Malta,11459.0,103.0
2020-12-03,Malta,11678.0,104.0
2020-12-04,Malta,11902.0,105.0
2020-12-05,Malta,12129.0,107.0
2020-12-06,Malta,12360.0,108.0
2020-12-07,Malta,12596.0,109.0
2020-12-08,Malta,12835.0,110.0
2020-12-09,Malta,13079.0,112.0
2020-12-10,Malta,13327.0,113.0
2020-11-11,Maldives,12211.0,39.0
2020-11-12,Maldives,12241.0,39.0
2020-11-13,Maldives,12269.0,39.0
2020-11-14,Maldives,12297.0,39.0
2020-11-15,Maldives,12325.0,40.0
2020-11-16,Maldives,12352.0,40.0
2020-11-17,Maldives,12378.0,40.0
2020-11-18,Maldives,12404.0,40.0
2020-11-19,Maldives,12430.0,40.0
2020-11-20,Maldives,12454.0,40.0
2020-11-21,Maldives,12479.0,40.0
2020-11-22,Maldives,12502.0,40.0
2020-11-23,Maldives,12526.0,40.0
2020-11-24,Maldives,12549.0,40.0
2020-11-25,Maldives,12571.0,40.0
2020-11-26,Maldives,12593.0,40.0
2020-11-27,Maldives,12614.0,40.0
2020-11-28,Maldives,12635.0,40.0
2020-11-29,Maldives,12655.0,41.0
2020-11-30,Maldives,12676.0,41.0
2020-12-01,Maldives,12695.0,41.0
2020-12-02,Maldives,12714.0,41.0
2020-12-03,Maldives,12733.0,41.0
2020-12-04,Maldives,12752.0,41.0
2020-12-05,Maldives,12770.0,41.0
2020-12-06,Maldives,12787.0,41.0
2020-12-07,Maldives,12804.0,41.0
2020-12-08,Maldives,12821.0,41.0
2020-12-09,Maldives,12838.0,41.0
2020-12-10,Maldives,12854.0,41.0
2020-11-11,Malawi,5942.0,183.0
2020-11-12,Malawi,5943.0,183.0
2020-11-13,Malawi,5944.0,183.0
2020-11-14,Malawi,5945.0,183.0
2020-11-15,Malawi,5945.0,183.0
2020-11-16,Malawi,5946.0,183.0
2020-11-17,Malawi,5947.0,183.0
2020-11-18,Malawi,5947.0,183.0
2020-11-19,Malawi,5948.0,183.0
2020-11-20,Malawi,5949.0,183.0
2020-11-21,Malawi,5949.0,183.0
2020-11-22,Malawi,5950.0,183.0
2020-11-23,Malawi,5950.0,183.0
2020-11-24,Malawi,5951.0,183.0
2020-11-25,Malawi,5951.0,183.0
2020-11-26,Malawi,5952.0,183.0
2020-11-27,Malawi,5952.0,183.0
2020-11-28,Malawi,5952.0,183.0
2020-11-29,Malawi,5953.0,183.0
2020-11-30,Malawi,5953.0,183.0
2020-12-01,Malawi,5953.0,183.0
2020-12-02,Malawi,5954.0,183.0
2020-12-03,Malawi,5954.0,183.0
2020-12-04,Malawi,5954.0,183.0
2020-12-05,Malawi,5955.0,183.0
2020-12-06,Malawi,5955.0,183.0
2020-12-07,Malawi,5955.0,183.0
2020-12-08,Malawi,5955.0,183.0
2020-12-09,Malawi,5956.0,183.0
2020-12-10,Malawi,5956.0,183.0
2020-11-11,Mexico,948199.0,93658.0
2020-11-12,Mexico,950866.0,93905.0
2020-11-13,Mexico,953501.0,94147.0
2020-11-14,Mexico,956104.0,94387.0
2020-11-15,Mexico,958675.0,94624.0
2020-11-16,Mexico,961214.0,94857.0
2020-11-17,Mexico,963722.0,95087.0
2020-11-18,Mexico,966200.0,95315.0
2020-11-19,Mexico,968647.0,95539.0
2020-11-20,Mexico,971063.0,95760.0
2020-11-21,Mexico,973450.0,95978.0
2020-11-22,Mexico,975806.0,96193.0
2020-11-23,Mexico,978133.0,96405.0
2020-11-24,Mexico,980431.0,96615.0
2020-11-25,Mexico,982701.0,96821.0
2020-11-26,Mexico,984941.0,97025.0
2020-11-27,Mexico,987153.0,97226.0
2020-11-28,Mexico,989338.0,97424.0
2020-11-29,Mexico,991494.0,97619.0
2020-11-30,Mexico,993623.0,97812.0
2020-12-01,Mexico,995725.0,98002.0
2020-12-02,Mexico,997800.0,98189.0
2020-12-03,Mexico,999848.0,98374.0
2020-12-04,Mexico,1001870.0,98556.0
2020-12-05,Mexico,1003866.0,98736.0
2020-12-06,Mexico,1005836.0,98913.0
2020-12-07,Mexico,1007781.0,99087.0
2020-12-08,Mexico,1009700.0,99260.0
2020-12-09,Mexico,1011594.0,99429.0
2020-12-10,Mexico,1013464.0,99597.0
2020-11-11,Malaysia,29688.0,216.0
2020-11-12,Malaysia,30015.0,218.0
2020-11-13,Malaysia,30345.0,219.0
2020-11-14,Malaysia,30679.0,220.0
2020-11-15,Malaysia,31016.0,221.0
2020-11-16,Malaysia,31356.0,222.0
2020-11-17,Malaysia,31700.0,223.0
2020-11-18,Malaysia,32047.0,224.0
2020-11-19,Malaysia,32398.0,225.0
2020-11-20,Malaysia,32752.0,226.0
2020-11-21,Malaysia,33110.0,227.0
2020-11-22,Malaysia,33471.0,228.0
2020-11-23,Malaysia,33836.0,229.0
2020-11-24,Malaysia,34204.0,231.0
2020-11-25,Malaysia,34576.0,232.0
2020-11-26,Malaysia,34952.0,233.0
2020-11-27,Malaysia,35332.0,234.0
2020-11-28,Malaysia,35715.0,235.0
2020-11-29,Malaysia,36102.0,236.0
2020-11-30,Malaysia,36493.0,237.0
2020-12-01,Malaysia,36888.0,239.0
2020-12-02,Malaysia,37286.0,240.0
2020-12-03,Malaysia,37689.0,241.0
2020-12-04,Malaysia,38095.0,242.0
2020-12-05,Malaysia,38506.0,243.0
2020-12-06,Malaysia,38921.0,244.0
2020-12-07,Malaysia,39339.0,246.0
2020-12-08,Malaysia,39762.0,247.0
2020-12-09,Malaysia,40189.0,248.0
2020-12-10,Malaysia,40620.0,249.0
